Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-05 14:22:00-05:00,180.9900055,181.1300049,180.7599945,180.8650055,382448,0,0
2024-01-05 14:23:00-05:00,180.8650055,181.0599976,180.6100006,180.8049927,302246,0,0
2024-01-05 14:24:00-05:00,180.8099976,181.0099945,180.6799927,180.9674072,245577,0,0
2024-01-05 14:25:00-05:00,180.9712982,181.0399017,180.7400055,180.9100037,246578,0,0
2024-01-05 14:26:00-05:00,180.9149933,181.3000031,180.8899994,181.2599945,333697,0,0
2024-01-05 14:27:00-05:00,181.2599945,181.2799988,180.9700012,181.0317993,234802,0,0
2024-01-05 14:28:00-05:00,181.0393066,181.0399933,180.8200073,180.9499969,229113,0,0
2024-01-05 14:29:00-05:00,180.9499054,181.1799927,180.9299927,181.1199951,181956,0,0
2024-01-05 14:30:00-05:00,181.1100006,181.2100067,181.0800018,181.2100067,153455,0,0
2024-01-05 14:31:00-05:00,181.2100067,181.3500061,181.0800018,181.1199951,267573,0,0
2024-01-05 14:32:00-05:00,181.1100006,181.1600037,181.0099945,181.1000061,158266,0,0
2024-01-05 14:33:00-05:00,181.0899963,181.2299957,181.0899963,181.1815948,112880,0,0
2024-01-05 14:34:00-05:00,181.1799927,181.3099976,181.1750031,181.2599945,113251,0,0
2024-01-05 14:35:00-05:00,181.264801,181.3899994,181.1699982,181.2200012,264212,0,0
2024-01-05 14:36:00-05:00,181.2200012,181.3800049,181.1999969,181.2901001,125267,0,0
2024-01-05 14:37:00-05:00,181.2899933,181.3399963,181.1300049,181.1699982,141921,0,0
2024-01-05 14:38:00-05:00,181.1600037,181.2700043,181.1399994,181.1631012,98566,0,0
2024-01-05 14:39:00-05:00,181.1598969,181.2100067,181.0500031,181.0749969,288537,0,0
2024-01-05 14:40:00-05:00,181.0599976,181.0800018,180.9199982,180.9550018,168173,0,0
2024-01-05 14:41:00-05:00,180.9600067,181.0267029,180.8896027,180.9848938,147623,0,0
2024-01-05 14:42:00-05:00,181,181.1199951,180.9799957,181.0200043,116257,0,0
2024-01-05 14:43:00-05:00,181.0200043,181.081604,181,181.0800018,101896,0,0
2024-01-05 14:44:00-05:00,181.0850067,181.1100006,181.0200043,181.0899963,86173,0,0
2024-01-05 14:45:00-05:00,181.0899963,181.1000061,180.9700012,180.9799957,99051,0,0
2024-01-05 14:46:00-05:00,180.971405,181.0700073,180.9499969,181.0200043,101357,0,0
2024-01-05 14:47:00-05:00,181.0200043,181.1399994,180.9400024,180.9400024,113056,0,0
2024-01-05 14:48:00-05:00,180.9488068,180.9799957,180.8336945,180.8500061,123326,0,0
2024-01-05 14:49:00-05:00,180.852005,180.9499969,180.8399963,180.8899994,87291,0,0
2024-01-05 14:50:00-05:00,180.8899994,180.9299927,180.8000031,180.8000031,83329,0,0
2024-01-05 14:51:00-05:00,180.8092957,180.8092957,180.6000061,180.6501007,164944,0,0
2024-01-05 14:52:00-05:00,180.6600037,180.75,180.6600037,180.7100067,117040,0,0
2024-01-05 14:53:00-05:00,180.7200012,180.7700043,180.6699982,180.6945038,107236,0,0
2024-01-05 14:54:00-05:00,180.6849976,180.6999969,180.6100006,180.6499939,140720,0,0
2024-01-05 14:55:00-05:00,180.6499939,180.7299957,180.6000061,180.6399994,135342,0,0
2024-01-05 14:56:00-05:00,180.6399994,180.6900024,180.6100006,180.6784058,120137,0,0
2024-01-05 14:57:00-05:00,180.6699982,180.6750031,180.5,180.5050049,131736,0,0
2024-01-05 14:58:00-05:00,180.5099945,180.6000061,180.5077057,180.5697021,93522,0,0
2024-01-05 14:59:00-05:00,180.5700073,180.5700073,180.4700928,180.4850006,131603,0,0
2024-01-05 15:00:00-05:00,180.4900055,180.5,180.4600067,180.4799957,158287,0,0
2024-01-05 15:01:00-05:00,180.4799042,180.5500031,180.4299927,180.4649963,170656,0,0
2024-01-05 15:02:00-05:00,180.4649963,180.4875946,180.3899994,180.4750061,160824,0,0
2024-01-05 15:03:00-05:00,180.4750061,180.5,180.3000031,180.3150024,294192,0,0
2024-01-05 15:04:00-05:00,180.3099976,180.3699951,180.2700043,180.3000031,166273,0,0
2024-01-05 15:05:00-05:00,180.2799988,180.4700012,180.2700958,180.4700012,151393,0,0
2024-01-05 15:06:00-05:00,180.4750061,180.5200043,180.4001007,180.5,112940,0,0
2024-01-05 15:07:00-05:00,180.4983978,180.5299988,180.3650055,180.375,115190,0,0
2024-01-05 15:08:00-05:00,180.3701019,180.4400024,180.3600006,180.4116974,68867,0,0
2024-01-05 15:09:00-05:00,180.4149933,180.4799957,180.3950043,180.3950043,94221,0,0
2024-01-05 15:10:00-05:00,180.3950043,180.5195007,180.3849945,180.5050049,115264,0,0
2024-01-05 15:11:00-05:00,180.5099945,180.5249939,180.4400024,180.4850006,99812,0,0
2024-01-05 15:12:00-05:00,180.4799957,180.5500031,180.4799957,180.5350037,100682,0,0
2024-01-05 15:13:00-05:00,180.5200043,180.5800018,180.4700012,180.5399933,124285,0,0
2024-01-05 15:14:00-05:00,180.5301056,180.5350037,180.4299927,180.4450073,105270,0,0
2024-01-05 15:15:00-05:00,180.4400024,180.4579926,180.3200073,180.3399963,157166,0,0
2024-01-05 15:16:00-05:00,180.3399963,180.4299011,180.3300018,180.3932037,76843,0,0
2024-01-05 15:17:00-05:00,180.3899994,180.3899994,180.3150024,180.3450012,107984,0,0
2024-01-05 15:18:00-05:00,180.3500061,180.4750061,180.3500061,180.4349976,184026,0,0
2024-01-05 15:19:00-05:00,180.4299927,180.4700012,180.3899994,180.4049988,132758,0,0
2024-01-05 15:20:00-05:00,180.4049988,180.4499969,180.3600006,180.3600006,84315,0,0
2024-01-05 15:21:00-05:00,180.3619995,180.3619995,180.2200012,180.2350006,207023,0,0
2024-01-05 15:22:00-05:00,180.2301025,180.3699951,180.1799927,180.3600006,197194,0,0
2024-01-05 15:23:00-05:00,180.3450012,180.3800049,180.3000031,180.3650055,62990,0,0
2024-01-05 15:24:00-05:00,180.3699951,180.3701935,180.3200073,180.3650055,78074,0,0
2024-01-05 15:25:00-05:00,180.3650055,180.3800049,180.2899933,180.3450012,82918,0,0
2024-01-05 15:26:00-05:00,180.3399963,180.3800049,180.3300018,180.3500061,94065,0,0
2024-01-05 15:27:00-05:00,180.3500061,180.4049988,180.2899933,180.3000031,96372,0,0
2024-01-05 15:28:00-05:00,180.3000031,180.3350067,180.2200012,180.2850037,117941,0,0
2024-01-05 15:29:00-05:00,180.2850037,180.3099976,180.1699982,180.2799988,181617,0,0
2024-01-05 15:30:00-05:00,180.2799072,180.3399963,180.2599945,180.3200989,161219,0,0
2024-01-05 15:31:00-05:00,180.3200073,180.3798981,180.2700043,180.375,146142,0,0
2024-01-05 15:32:00-05:00,180.3699951,180.4049988,180.25,180.3099976,182013,0,0
2024-01-05 15:33:00-05:00,180.3200073,180.3399963,180.2380981,180.3099976,163177,0,0
2024-01-05 15:34:00-05:00,180.3099976,180.4250031,180.3000031,180.4118958,109610,0,0
2024-01-05 15:35:00-05:00,180.4199982,180.5299988,180.4149933,180.5299988,203696,0,0
2024-01-05 15:36:00-05:00,180.5249939,180.5399933,180.4499969,180.4949951,111817,0,0
2024-01-05 15:37:00-05:00,180.4915009,180.5,180.3600006,180.3800049,137084,0,0
2024-01-05 15:38:00-05:00,180.3800049,180.5050049,180.3800049,180.4900055,123197,0,0
2024-01-05 15:39:00-05:00,180.4989929,180.5350037,180.4700928,180.5350037,118694,0,0
2024-01-05 15:40:00-05:00,180.5350037,180.5449982,180.490097,180.5198059,149893,0,0
2024-01-05 15:41:00-05:00,180.5149994,180.5800018,180.5099945,180.5798035,154407,0,0
2024-01-05 15:42:00-05:00,180.5700073,180.6300049,180.5699005,180.6295013,150368,0,0
2024-01-05 15:43:00-05:00,180.6300049,180.6399994,180.5399933,180.6116943,171690,0,0
2024-01-05 15:44:00-05:00,180.6150055,180.6999969,180.5950012,180.6972961,133638,0,0
2024-01-05 15:45:00-05:00,180.6999969,180.8000031,180.6999969,180.7649994,183708,0,0
2024-01-05 15:46:00-05:00,180.7649994,180.7850037,180.6900024,180.7601013,157035,0,0
2024-01-05 15:47:00-05:00,180.7599945,180.7899933,180.6999969,180.7088013,152432,0,0
2024-01-05 15:48:00-05:00,180.7088928,180.7799988,180.6799927,180.7698975,133339,0,0
2024-01-05 15:49:00-05:00,180.7700043,180.8576965,180.6900024,180.8500061,146894,0,0
2024-01-05 15:50:00-05:00,180.8500061,180.9400024,180.8000031,180.8701019,206570,0,0
2024-01-05 15:51:00-05:00,180.875,180.9100037,180.8300018,180.8600006,174238,0,0
2024-01-05 15:52:00-05:00,180.8650055,180.9400024,180.8650055,180.8849945,227785,0,0
2024-01-05 15:53:00-05:00,180.8849945,180.9299927,180.7899933,180.8144989,205383,0,0
2024-01-05 15:54:00-05:00,180.8105011,181.2100067,180.8105011,181.1199951,511557,0,0
2024-01-05 15:55:00-05:00,181.1150055,181.2599945,181.1000061,181.1450043,366249,0,0
2024-01-05 15:56:00-05:00,181.1399994,181.1499023,181.0599976,181.0599976,267284,0,0
2024-01-05 15:57:00-05:00,181.0650024,181.1000061,181.0299988,181.0800018,380871,0,0
2024-01-05 15:58:00-05:00,181.0800018,181.1799927,181.0749969,181.1600037,438493,0,0
2024-01-05 15:59:00-05:00,181.1649933,181.1900024,181.0099945,181.1699982,1006989,0,0
